query_id,doc_id,score,rank,is_relevant
7702,558924,21.465616433151297,1,1
7702,133093,20.608449421479367,2,0
7702,387277,18.286391441355114,3,1
7702,592636,16.20969760660902,4,0
7702,214542,15.295907887297641,5,0
7702,192193,14.998882775331397,6,0
7702,108721,13.484702751369692,7,0
7702,140088,13.46256186194967,8,0
7702,367137,13.066246295629028,9,0
7702,259317,12.719009026541013,10,0
2376,91545,26.12664515867188,1,1
2376,402249,25.008368797294434,2,1
2376,244961,22.96580663393926,3,1
2376,114417,22.315563653871557,4,1
2376,549833,20.085906070200643,5,1
2376,324411,18.954252465438422,6,1
2376,407455,17.33736048248746,7,1
2376,64263,16.665044268965527,8,1
2376,582521,14.406624156542591,9,0
2376,44110,11.546844500649184,10,0
4339,386531,44.49914884924666,1,1
4339,488615,25.412804163539676,2,1
4339,16392,17.686992771246466,3,0
4339,242076,17.036328448897763,4,0
4339,240645,16.78443978567972,5,0
4339,473540,16.24585202137677,6,0
4339,260328,15.301800898638223,7,0
4339,455398,12.40648062010312,8,0
4339,242294,10.320000854198504,9,0
4339,103256,9.439840519140615,10,0
5427,387854,13.450885349706446,1,0
5427,580709,11.307577932136233,2,0
5427,55666,11.040581552374935,3,0
5427,200338,11.037752070305679,4,0
5427,597467,11.015295118116887,5,0
5427,142876,10.991755595576707,6,0
5427,522358,10.719500506739653,7,0
5427,273084,9.724537764866483,8,0
5427,200603,9.693214244756614,9,1
5427,549759,9.664911853581476,10,0
7734,226070,25.15120450924209,1,1
7734,96013,18.65932046532818,2,0
7734,87667,15.890138002831875,3,0
7734,94591,14.253724196283038,4,0
7734,10703,13.414189411366019,5,0
7734,150544,13.189242608241877,6,0
7734,421371,12.619288471956308,7,0
7734,232712,11.508789316311283,8,0
7734,247486,11.32046902134694,9,0
7734,433905,10.98897235130443,10,1
2486,487791,16.967305797761714,1,1
2486,58937,11.100708516707504,2,0
2486,388575,10.128770433928992,3,0
2486,101604,9.644563846894911,4,0
2486,216327,9.622109397259806,5,0
2486,250702,9.446861429711578,6,0
2486,357914,9.128186162279109,7,0
2486,234436,8.966051656756193,8,0
2486,518563,8.626332311790598,9,0
2486,130021,8.540926576222134,10,0
7071,238629,14.766367280530257,1,1
7071,99857,12.233814520277788,2,0
7071,178684,12.141232712075633,3,0
7071,14543,11.43772612546855,4,0
7071,588384,10.80175118192918,5,0
7071,246221,9.844537224259424,6,0
7071,403899,9.7420477272632,7,0
7071,434812,9.5120566987497,8,0
7071,319793,9.283759921936435,9,0
7071,378173,9.282646696442972,10,0
8537,511093,7.743416749228127,1,0
8537,416307,7.148527607782389,2,0
8537,572842,7.119972316662942,3,0
8537,281707,6.871182457838096,4,0
8537,374020,6.828756081426203,5,0
8537,96467,6.582023764503205,6,0
8537,557356,6.280096078931621,7,0
8537,472516,6.273763517175025,8,0
8537,472014,6.219601151350367,9,0
8537,501384,5.639113603684341,10,0
7178,70096,13.234089654709106,1,0
7178,401329,8.887207212148581,2,1
7178,420851,6.950595184736037,3,0
7178,518563,6.49503423852819,4,0
7178,58851,5.978854655760652,5,0
7178,474384,5.961487667772275,6,0
7178,88892,5.535118746822428,7,0
7178,193312,5.440125984891513,8,0
7178,484055,5.343028334665932,9,0
7178,554568,5.336669787543067,10,0
4777,2860,11.435292715429807,1,0
4777,409535,10.915547549388052,2,0
4777,228983,10.233947626108016,3,0
4777,429378,9.561114814497364,4,0
4777,407455,9.554534011460456,5,0
4777,167896,9.503301795739832,6,0
4777,525231,9.324100110521647,7,0
4777,570155,9.029007926425695,8,0
4777,413041,8.979118385840383,9,0
4777,164008,8.825528797047905,10,0
2398,168922,9.941132711135571,1,0
2398,96538,9.496024293231148,2,0
2398,443246,9.084046989900301,3,0
2398,490443,7.3294177261659765,4,0
2398,527698,7.2001586282492545,5,0
2398,548465,7.026686180328608,6,0
2398,107092,6.251995842070751,7,0
2398,505959,5.706720020319571,8,0
2398,403515,5.557578085532892,9,0
2398,342212,5.557578085532892,10,0
849,557186,11.340238182851508,1,1
849,528564,10.828039100455705,2,0
849,232199,10.813951952060766,3,0
849,183612,10.696298298589662,4,0
849,234436,9.219177918259602,5,0
849,366830,8.88243297624805,6,0
849,24890,8.84284675218324,7,0
849,327263,8.583904051490979,8,0
849,454810,8.16359855502295,9,0
849,273947,8.077195211044321,10,0
7534,175821,15.32276702194497,1,1
7534,301224,12.7184336108277,2,0
7534,498378,12.682912423766659,3,0
7534,46099,10.360475079490506,4,0
7534,147765,9.61540486718862,5,0
7534,89714,9.32852664645471,6,1
7534,51046,8.809680727086592,7,0
7534,211839,8.76586979186239,8,0
7534,255491,8.74518205917212,9,0
7534,169062,8.655177299361085,10,0
5021,226070,16.764497974682925,1,0
5021,423034,14.340430048404574,2,0
5021,588607,13.030525909817177,3,0
5021,79357,12.05775402451433,4,0
5021,494939,11.249449410331636,5,0
5021,3118,11.02814234022652,6,0
5021,339640,11.013172693666274,7,0
5021,289813,10.395184061888143,8,0
5021,481308,10.026059922920338,9,0
5021,136825,9.969261802957764,10,0
6131,326094,19.902916447352478,1,1
6131,334111,17.246125799381417,2,1
6131,44223,16.11839717013394,3,0
6131,258465,15.50281736918801,4,1
6131,123733,15.315026082063131,5,0
6131,368806,14.416991087575216,6,1
6131,315275,14.36186769105567,7,0
6131,470024,13.914834971132862,8,0
6131,483441,13.455300854484392,9,0
6131,169699,13.26782853426602,10,0
10136,152316,13.240318980385526,1,1
10136,32744,12.931933031539565,2,0
10136,290930,12.85401921827125,3,1
10136,277179,12.228422399405268,4,0
10136,18509,11.943139792829104,5,0
10136,198349,11.592589667730296,6,0
10136,302792,11.433511431598959,7,0
10136,507284,11.263013015271865,8,0
10136,280204,11.221885781645017,9,0
10136,144177,11.130704344228498,10,0
9548,423658,18.69771307100156,1,0
9548,523810,17.44541895870812,2,0
9548,297290,17.18561061180788,3,1
9548,231227,16.970571935366518,4,0
9548,61022,16.51950865986491,5,0
9548,72160,15.904527426127478,6,0
9548,539263,15.521122406873756,7,0
9548,32811,15.219672271319737,8,0
9548,583203,14.840453474728212,9,0
9548,482544,14.738143083395158,10,0
4942,314898,15.187483863731332,1,0
4942,433490,13.354222720341212,2,0
4942,295864,13.264678251224973,3,0
4942,70853,13.119992646978627,4,0
4942,420556,12.851536672087915,5,0
4942,94689,12.356568032660494,6,0
4942,486333,11.70140111618522,7,0
4942,62966,11.198867849362475,8,0
4942,55999,10.872595169332712,9,0
4942,539263,10.57454570635194,10,0
5090,572272,14.568154740719951,1,0
5090,12988,13.741251795841425,2,1
5090,270856,12.84501939183155,3,0
5090,468777,12.529862666545846,4,0
5090,507544,11.924597833493653,5,0
5090,551423,11.90081958987231,6,0
5090,149500,11.881439467827928,7,0
5090,247721,11.533899389998034,8,0
5090,169688,11.261971826093585,9,0
5090,414534,10.668834146996769,10,0
6005,149500,23.507679819561197,1,1
6005,507544,17.968515939310233,2,1
6005,572272,16.307933785866112,3,1
6005,551423,14.76913063000349,4,0
6005,140947,13.327404572717285,5,0
6005,30311,13.049150948300877,6,0
6005,176498,12.642023291572965,7,1
6005,414288,12.594141781545796,8,1
6005,515060,12.472669197020183,9,0
6005,377223,12.20331427013892,10,0
7533,162668,9.996836155745811,1,1
7533,461084,9.542316839755264,2,0
7533,438680,8.821170156162989,3,0
7533,284411,8.306202279387016,4,0
7533,167356,8.188352380136187,5,0
7533,257016,7.9736516894477605,6,0
7533,201495,7.962789741945402,7,0
7533,213435,7.578105900243555,8,0
7533,167950,7.3625928064305795,9,0
7533,407654,7.19975184029349,10,0
8034,284075,10.964999923164388,1,0
8034,327978,10.175290132397073,2,0
8034,415340,10.012948243306374,3,0
8034,307999,9.652158412782882,4,0
8034,292991,9.208770117618286,5,0
8034,198764,9.038938612188087,6,0
8034,13153,8.86698345047736,7,0
8034,22221,8.819529510069174,8,0
8034,213435,8.311282916028444,9,0
8034,579557,8.243444711433497,10,0
2330,478514,20.74875157660577,1,1
2330,260014,12.02669962935586,2,0
2330,370334,10.096826467293184,3,0
2330,345895,9.476915008341377,4,0
2330,156873,9.310169968972746,5,0
2330,572272,9.260647117180795,6,0
2330,488334,9.047928815757274,7,0
2330,94586,8.99095188686788,8,0
2330,167684,8.856338769537334,9,0
2330,9656,8.77098477348746,10,0
7803,62151,15.993245219151607,1,0
7803,572205,13.190102409797838,2,0
7803,327127,13.023350960766283,3,0
7803,216065,12.874662202873925,4,0
7803,214003,12.72148683854253,5,0
7803,100103,11.477367603972779,6,0
7803,336541,11.473930835474706,7,0
7803,324037,11.053687456426342,8,0
7803,583651,10.753421281004972,9,0
7803,12432,10.624967033589591,10,0
1933,183612,46.25779853406911,1,1
1933,446984,17.29403992436776,2,0
1933,141738,17.25479130404802,3,0
1933,352640,17.208990411036,4,0
1933,445298,15.729980598479026,5,0
1933,413041,14.596287084720082,6,0
1933,466718,13.85046084432174,7,0
1933,234436,13.49919479838072,8,0
1933,264554,13.395558294156402,9,0
1933,134794,12.94816134236772,10,0
6849,44601,15.551726506231851,1,1
6849,59714,13.794530912705515,2,0
6849,78675,12.644442856319412,3,0
6849,578427,10.93647696471499,4,0
6849,172703,10.598925900292294,5,0
6849,79998,10.458821194584228,6,0
6849,112208,10.165150535781631,7,0
6849,418150,10.13749455248293,8,0
6849,328086,10.017251863531573,9,0
6849,61962,9.879698555886534,10,0
7448,418150,24.848362781702725,1,1
7448,100485,14.26456052128757,2,0
7448,273861,13.71041814284527,3,0
7448,112208,13.645901312497301,4,0
7448,377429,13.564027175134157,5,0
7448,387277,13.211710696470934,6,0
7448,307095,12.428906005847491,7,0
7448,133093,12.280490412842411,8,0
7448,44601,12.1641673220024,9,0
7448,172703,12.121097798227236,10,0
42,283079,19.338036722120602,1,0
42,278824,17.704499349662587,2,0
42,528564,17.658389577969896,3,0
42,327002,13.338868677066907,4,0
42,141738,13.304222299581085,5,0
42,124630,13.124763453616278,6,0
42,366830,12.862887961650978,7,0
42,467509,12.83703034908597,8,0
42,536849,12.344598629156422,9,0
42,583956,11.60431581884934,10,0
4102,125940,9.77293943314169,1,0
4102,293320,9.532267414886663,2,0
4102,572340,9.334295900829261,3,0
4102,554734,9.323314444453437,4,1
4102,275925,9.308639453699172,5,0
4102,327978,9.205357947560541,6,0
4102,326142,8.868459864106223,7,0
4102,460457,8.685313497075738,8,0
4102,356987,8.400708034115151,9,0
4102,324779,8.294251121471873,10,0
7269,474351,13.101992371649255,1,0
7269,588607,11.608102589391745,2,0
7269,72402,10.061433254406664,3,0
7269,226070,9.288650575569925,4,0
7269,301580,9.215494978231645,5,0
7269,486696,8.920099674087002,6,1
7269,386173,8.747612515264173,7,0
7269,392894,8.710827292678998,8,0
7269,129319,8.683994015061648,9,0
7269,90294,8.421247332144553,10,0
10975,363591,35.80006679360185,1,0
10975,17166,31.883563154060013,2,0
10975,72160,28.32044292913846,3,0
10975,545759,25.49020061826801,4,0
10975,384564,25.11014001416957,5,0
10975,482544,24.72581878408653,6,0
10975,528522,23.987657149415178,7,0
10975,61022,23.29082926537562,8,1
10975,452870,22.596591253069388,9,0
10975,341493,21.284864291756172,10,0
715,93936,11.347259640037073,1,0
715,232262,8.814230600950374,2,0
715,377223,7.9820236246487335,3,0
715,590489,7.786408230215638,4,0
715,560872,7.330235023192897,5,0
715,127316,7.121815189640149,6,0
715,273925,7.104267434434952,7,0
715,524752,6.826663520138037,8,0
715,212028,6.594550515450633,9,0
715,167896,6.489020865239382,10,0
4037,557186,23.375484771916984,1,0
4037,408327,14.413448193614336,2,0
4037,81483,13.296694280154249,3,0
4037,264554,12.197002269488049,4,0
4037,70488,12.015219401292452,5,0
4037,73427,11.702498584179029,6,0
4037,141738,11.682722748607468,7,0
4037,327002,11.357860201271512,8,0
4037,298099,10.999264821053869,9,1
4037,278824,10.938989426449625,10,0
4047,159836,9.151642210787791,1,0
4047,538352,8.683920958040181,2,0
4047,124230,8.35075574321324,3,0
4047,457294,8.03339145419556,4,0
4047,227423,7.934593275285028,5,0
4047,488258,7.742311590031344,6,0
4047,186453,7.522755240124307,7,0
4047,560872,7.255905459696173,8,0
4047,304477,7.215384836755347,9,0
4047,472585,7.176898708384654,10,0
8072,31465,25.748033836213793,1,1
8072,127452,24.603558508430936,2,0
8072,164008,23.414311662436692,3,0
8072,413041,23.17389573536491,4,0
8072,394244,22.037484419215875,5,1
8072,284235,21.921963264983937,6,0
8072,494727,20.126148761180126,7,0
8072,294867,19.82491788345705,8,0
8072,316838,18.133844326271934,9,0
8072,169062,18.035713535504506,10,1
5906,258465,36.41082544814682,1,0
5906,409907,31.06878041407777,2,1
5906,318520,30.619719323989635,3,0
5906,470024,29.83287118326175,4,0
5906,289231,29.396480964231042,5,0
5906,273528,28.417630437374527,6,0
5906,326094,26.13087028547437,7,0
5906,2460,26.03234320830756,8,0
5906,394467,25.5340613005367,9,0
5906,15172,25.37029090672272,10,1
8378,178684,15.198550386301926,1,1
8378,246221,13.244990456430232,2,0
8378,238629,12.353171573439186,3,0
8378,434812,11.907314227617078,4,0
8378,102237,11.759448090187263,5,1
8378,43497,11.031476491013468,6,0
8378,403025,9.434800570204583,7,0
8378,382381,9.208783464190663,8,0
8378,554568,9.032352224862533,9,0
8378,597401,8.758289978803038,10,0
885,315275,15.3054737721937,1,0
885,273528,13.02960315902362,2,0
885,173929,12.91841353984593,3,0
885,394467,12.773240249373142,4,0
885,485195,12.684048780079507,5,0
885,326094,11.860387403597167,6,0
885,483441,11.847541060689737,7,0
885,258465,11.654209224001772,8,0
885,399013,11.501678915829078,9,0
885,246459,11.20171684947248,10,0
2423,529444,14.781607708525806,1,1
2423,396127,14.216022781185565,2,1
2423,89049,11.323429410136939,3,0
2423,124027,10.462758513887911,4,0
2423,461084,9.602286160128346,5,0
2423,388646,9.596656081814846,6,0
2423,553288,9.532622457110037,7,1
2423,428150,8.932476540943792,8,0
2423,370334,8.694149401934776,9,0
2423,175232,8.649237822086342,10,0
4414,235522,25.487752903484527,1,1
4414,367137,22.755815416528748,2,1
4414,133093,20.644676505784346,3,0
4414,144177,19.251663424801883,4,0
4414,111033,18.936689364752347,5,0
4414,275257,18.13741537170593,6,0
4414,29073,17.611073614625376,7,0
4414,140088,16.379107853059732,8,0
4414,76776,15.886744827861843,9,0
4414,577578,15.705208960895328,10,0
1297,313909,12.319771090232795,1,0
1297,171761,12.257769242291262,2,1
1297,219758,11.707884457610797,3,0
1297,289813,11.291576582231043,4,0
1297,90712,11.00951625243008,5,0
1297,146021,10.562181441014545,6,0
1297,370663,9.50217439852846,7,0
1297,66246,8.43747847509816,8,0
1297,545434,8.41275051031885,9,0
1297,521712,8.28269690603423,10,0
8512,32811,22.611082696368186,1,1
8512,61022,18.81811057611319,2,0
8512,149696,18.12834970918121,3,0
8512,320101,17.323118814012727,4,0
8512,528522,17.068271674009836,5,0
8512,231227,15.966624221660009,6,0
8512,461592,15.7321041743484,7,0
8512,474384,14.828442953630375,8,0
8512,214901,14.705529301936256,9,0
8512,452870,14.570079116922233,10,0
3822,290930,12.517057134904249,1,0
3822,454157,10.561082634816447,2,0
3822,586151,10.38074121754283,3,0
3822,318583,10.125396541225491,4,0
3822,592636,10.121642162251925,5,0
3822,476834,9.494105758490553,6,0
3822,597880,8.930296537886758,7,0
3822,309269,8.811541515693017,8,0
3822,431814,8.662240900137746,9,0
3822,369355,8.059030724549759,10,0
859,32530,13.067801821633974,1,0
859,326094,11.330884618215444,2,0
859,171720,10.943298160803739,3,0
859,377223,10.646539656617886,4,0
859,310215,10.510854310780154,5,0
859,308837,10.479788053881997,6,0
859,513258,10.467886819835625,7,0
859,388201,10.350258020001025,8,0
859,506374,10.240294157581324,9,0
859,217683,10.210100932567116,10,0
6668,457294,15.766005370878911,1,1
6668,93971,13.622047162283355,2,0
6668,301570,12.554325783944178,3,0
6668,228403,12.484361830138205,4,0
6668,159703,11.808221036595302,5,0
6668,326991,11.351246414698412,6,0
6668,526110,11.265931170585628,7,0
6668,88892,11.236452234336085,8,0
6668,241337,11.077616196274318,9,0
6668,11988,11.022162476406807,10,0
604,38711,15.98964792596146,1,0
604,571430,14.80225091233259,2,0
604,224869,11.70313391159056,3,0
604,115553,11.266805224422026,4,0
604,197222,10.814952551504476,5,0
604,348353,10.538265481537094,6,0
604,561377,10.504959739351873,7,0
604,195191,10.126741487923642,8,0
604,342307,9.998095291664345,9,0
604,486333,9.66144775739625,10,0
3177,539263,26.400220794737187,1,0
3177,172703,24.970452391802812,2,0
3177,536120,24.383149406994473,3,1
3177,377429,22.622941065983778,4,0
3177,480315,22.079295406471918,5,0
3177,87722,20.768420000138445,6,0
3177,17208,19.345247436003035,7,1
3177,467575,18.256368162555603,8,0
3177,328086,16.645538201939193,9,0
3177,423658,15.748676714645413,10,0
721,496225,13.809083294270604,1,1
721,51615,8.854164574089305,2,0
721,298128,8.608805711405362,3,0
721,568526,8.583998873655615,4,0
721,251824,8.30262063168723,5,0
721,196427,8.056619984137154,6,0
721,597880,7.990053148566131,7,0
721,150650,7.924834747381516,8,0
721,447353,7.915072443275965,9,0
721,358661,7.697079497863858,10,0
7124,427726,12.263220111031455,1,0
7124,242524,12.054020863735607,2,0
7124,62151,11.903801625747295,3,0
7124,265314,11.209966846364518,4,0
7124,226070,11.181163505299647,5,0
7124,558617,11.010247208946343,6,1
7124,433905,10.98897235130443,7,0
7124,421371,10.419803324574008,8,0
7124,96013,10.19079846814911,9,0
7124,162668,9.962046407855135,10,0
4500,236482,23.367584482736955,1,0
4500,533623,19.047206893754677,2,1
4500,474234,17.21636069940263,3,0
4500,166487,16.950174855090737,4,0
4500,231781,16.874004712780284,5,0
4500,80031,13.051518692819705,6,0
4500,163048,12.050141702722856,7,1
4500,62897,11.929175624416517,8,0
4500,275929,11.765731564474102,9,0
4500,81101,10.3626953250653,10,0
603,64103,19.488661984723233,1,0
603,399013,15.118328406622052,2,0
603,535651,14.780591587567567,3,0
603,120090,13.172318211418055,4,0
603,279897,12.501030011143659,5,0
603,55022,12.210729643829318,6,0
603,35736,11.548364285302746,7,0
603,544486,10.92676402717121,8,0
603,77503,10.72331458057209,9,0
603,139047,10.221800542932504,10,0
6647,462265,8.019850798632401,1,1
6647,13260,7.58682578140304,2,0
6647,96013,7.486589622970037,3,0
6647,464533,6.620764339706722,4,0
6647,562171,6.5979194011298175,5,0
6647,326233,6.566520118392486,6,0
6647,209188,6.540573485700144,7,0
6647,231068,6.4089926202415315,8,0
6647,391988,6.023647905081783,9,0
6647,531990,6.017556647203025,10,0
5369,258465,20.110333111318383,1,0
5369,172128,18.831073701369174,2,0
5369,184175,17.102583446219107,3,0
5369,399013,16.176398060761493,4,0
5369,173929,16.12513128364887,5,0
5369,171339,15.917987151885377,6,1
5369,414288,15.868539438003673,7,0
5369,500946,15.242466754912742,8,0
5369,70724,15.107982012584145,9,0
5369,118280,14.86804291972637,10,0
932,48722,33.078451962859,1,1
932,387010,31.17223742873698,2,1
932,442110,20.999083653637356,3,0
932,292769,20.825855232870154,4,0
932,593085,20.33847801423789,5,0
932,23747,20.196754407168314,6,0
932,418630,19.995033307489166,7,0
932,281045,19.360993667137514,8,0
932,196427,18.508999662486833,9,0
932,571430,17.753468486519747,10,0
9633,259081,17.863896318567235,1,0
9633,534418,16.095961949296058,2,1
9633,481166,12.763577570305786,3,0
9633,185909,10.441000658247075,4,0
9633,552479,10.083904819514357,5,0
9633,590578,9.931639246723375,6,0
9633,484055,9.703354389581946,7,0
9633,474351,8.78275509594997,8,0
9633,363741,7.819272134297222,9,0
9633,262441,7.499139671544271,10,0
1676,394871,25.271992938359766,1,1
1676,234436,21.852928576580165,2,1
1676,77245,18.03412573511607,3,1
1676,487791,17.474004225440964,4,0
1676,58937,16.375713936340595,5,1
1676,352640,16.334670263661675,6,0
1676,279538,11.60513137505297,7,0
1676,196920,9.880127143425781,8,0
1676,555732,9.251711729121055,9,0
1676,136804,9.251356432211901,10,0
