query_id,doc_id,score,rank,is_relevant
2486,388575,10.44075438647797,4,0
2486,216327,9.91197754097325,5,0
2486,250702,9.446861429711578,6,0
2486,357914,9.149301978291662,7,0
2486,234436,9.048544364764746,8,0
2486,130021,8.76720697679632,9,0
2486,518563,8.729409389689884,10,0
7071,238629,14.987406005849506,1,1
7071,99857,12.638791257860957,2,0
7071,178684,12.141232712075633,3,0
7071,14543,11.825283382056583,4,0
7071,588384,10.995883209097777,5,0
7071,403899,9.963086452582449,6,0
7071,246221,9.897507260979312,7,0
7071,378173,9.58318391201762,8,0
7071,319793,9.57333198026581,9,0
7071,434812,9.5120566987497,10,0
8537,511093,9.164944828046215,1,0
8537,96467,7.716835048676518,2,0
8537,416307,7.355854581128364,3,0
8537,572842,7.225134460020812,4,0
8537,281707,6.853904907829481,5,0
8537,374020,6.589884032978437,6,0
8537,231227,6.5549639798461365,7,0
8537,240562,6.535338126971751,8,0
8537,547301,6.347021115773022,9,0
8537,73427,6.3155972015686554,10,0
7178,70096,13.234089654709106,1,0
7178,401329,8.887207212148581,2,1
7178,420851,6.950595184736037,3,0
7178,518563,6.49503423852819,4,0
7178,58851,5.978854655760652,5,0
7178,474384,5.961487667772275,6,0
7178,88892,5.535118746822428,7,0
7178,193312,5.440125984891513,8,0
7178,484055,5.343028334665932,9,0
7178,554568,5.336669787543067,10,0
4777,167896,10.62188270439578,1,0
4777,228983,10.134392229146806,2,0
4777,2860,9.922461150650898,3,0
4777,429378,9.900330463058818,4,0
4777,525231,9.253370680314916,5,0
4777,184390,9.035869830362145,6,0
4777,89460,8.958955250969298,7,0
4777,494727,8.642699790001451,8,0
4777,99757,8.61392934841602,9,0
4777,226967,8.609742048296575,10,0
2398,168922,9.941132711135571,1,0
2398,96538,9.058223324734469,2,0
2398,490443,7.599112099685672,3,0
2398,527698,7.465096764270039,4,0
2398,548465,7.2852411976743765,5,0
2398,443246,7.2852411976743765,6,0
2398,107092,6.482045235470113,7,0
2398,505959,5.916705361343035,8,0
2398,403515,5.762075577156778,9,0
2398,342212,5.762075577156778,10,0
849,183612,11.177102256237571,1,0
849,528564,10.543352770008308,2,0
849,234436,9.641225446305326,3,0
849,24890,8.84284675218324,4,0
849,454810,8.440779536388742,5,0
849,366830,8.22750033464608,6,0
849,472924,7.981479056057398,7,0
849,414598,7.6082089070489305,8,0
849,273947,7.1758912944351145,9,0
849,357914,7.079554061583031,10,0
7534,175821,16.169651084759323,1,1
7534,301224,12.892822797873325,2,0
7534,46099,10.360475079490506,3,0
7534,89714,9.74493874462722,4,1
7534,147765,9.61540486718862,5,0
7534,51046,8.809680727086592,6,0
7534,169062,8.782505358540563,7,0
7534,211839,8.76586979186239,8,0
7534,498378,8.717803742873784,9,0
7534,409120,8.646578262683402,10,0
5021,226070,16.81237642336514,1,0
5021,494939,12.389185663914722,2,0
5021,588607,11.822944556873452,3,0
5021,79357,10.932153229867914,4,0
5021,533515,10.56843549427286,5,0
5021,458750,10.373362963037732,6,0
5021,404339,10.096456056915544,7,0
5021,90447,9.700122522965579,8,0
5021,289813,9.61371988070064,9,0
5021,301224,9.460259834339988,10,0
6131,326094,21.201439044251,1,1
6131,334111,18.310765958086854,2,1
6131,258465,17.128464612461052,3,1
6131,368806,15.79887475879196,4,1
6131,123733,15.34504812930825,5,0
6131,470024,14.381479014950155,6,0
6131,315275,12.930553416645349,7,0
6131,213370,12.84971947283763,8,0
6131,172305,12.80775642450001,9,0
6131,289231,12.535294172059722,10,0
10136,152316,13.240318980385526,1,1
10136,18509,13.068204025588246,2,0
10136,290930,12.855685003888363,3,1
10136,32744,12.84114322529878,4,0
10136,277179,12.785429277292893,5,0
10136,198349,12.234466152941426,6,0
10136,302792,11.641429596741556,7,0
10136,507284,11.610425451239964,8,0
10136,280204,11.175391407142401,9,0
10136,144177,10.773831129480666,10,0
9548,423658,19.485261460217973,1,0
9548,231227,17.587654409766717,2,0
9548,523810,17.00346972661086,3,0
9548,297290,16.579526409142794,4,1
9548,539263,16.2343834476846,5,0
9548,61022,15.408553738650241,6,0
9548,583203,15.339072737808502,7,0
9548,214901,14.89157809669042,8,0
9548,384564,14.847091486754145,9,0
9548,545759,14.54205854835393,10,0
4942,314898,15.187483863731332,1,0
4942,433490,13.855342340704864,2,0
4942,70853,13.44768182475124,3,0
4942,295864,13.264678251224973,4,0
4942,420556,13.096387124063043,5,0
4942,486333,11.70140111618522,6,0
4942,55999,11.32719838048612,7,0
4942,539263,10.784647035802337,8,0
4942,457294,10.286516439615047,9,0
4942,62966,10.053558805128871,10,0
5090,12988,14.222776246427284,1,1
5090,572272,14.02789751195499,2,0
5090,551423,12.53035212585182,3,0
5090,507544,12.281557962733427,4,0
5090,149500,12.202815901112993,5,0
5090,169688,11.763477858445116,6,0
5090,414534,11.290280689145733,7,0
5090,455614,10.70347707604013,8,0
5090,247721,10.641259202651863,9,0
5090,30311,10.421224337115335,10,0
6005,149500,24.199419628817346,1,1
6005,507544,18.68774717896225,2,1
6005,572272,16.414841649121534,3,1
6005,551423,15.299762120431893,4,0
6005,176498,13.186457642204033,5,1
6005,515060,13.042014989021464,6,0
6005,414288,12.968399902784698,7,1
6005,377223,12.674431840480574,8,0
6005,30311,12.442989663911142,9,0
6005,455614,12.327608002430352,10,0
7533,162668,10.2675635877426,1,1
7533,284411,9.202416611071186,2,0
7533,461084,9.139323474974482,3,0
7533,167356,8.407542893549111,4,0
7533,201495,8.285887327203891,5,0
7533,257016,8.23089861673223,6,0
7533,213435,7.888209334468021,7,0
7533,171596,7.783858192085976,8,0
7533,524801,7.611321432482052,9,0
7533,167950,7.580289072838752,10,0
8034,284075,11.039639158872589,1,0
8034,327978,10.271721085042003,2,0
8034,415340,10.104353070698703,3,0
8034,198764,9.133821489533222,4,0
8034,213435,8.759650460661867,5,0
8034,579557,8.678207585635285,6,0
8034,447508,8.549144384260872,7,0
8034,149306,8.391838816971685,8,0
8034,276400,8.242937222565029,9,0
8034,494939,8.132235685906068,10,0
2330,478514,21.334298022111994,1,1
2330,156873,9.466261185960537,2,0
2330,370334,9.322622937510396,3,0
2330,488334,9.219380143336412,4,0
2330,94586,9.167184254819041,5,0
2330,572272,9.089891828525662,6,0
2330,9656,8.977933789528556,7,0
2330,345895,8.690735631228106,8,0
2330,39819,8.273034720680352,9,0
2330,578954,8.151853049265657,10,0
7803,62151,16.948520143707796,1,0
7803,572205,13.684236803880868,2,0
7803,216065,13.508224045131186,3,0
7803,100103,12.682559227884656,4,0
7803,336541,12.666188583937975,5,0
7803,214003,12.284037482472158,6,0
7803,327127,12.1775173666352,7,0
7803,12432,11.781845368274475,8,0
7803,363043,11.46978043760227,9,0
7803,583651,10.926969823627566,10,0
1933,183612,49.48244985469659,1,1
1933,446984,17.63771522196549,2,0
1933,352640,17.60859863005811,3,0
1933,141738,17.46330247426618,4,0
1933,445298,16.1818419010043,5,0
1933,597401,14.94901599283383,6,0
1933,234436,13.94063273523431,7,0
1933,264554,13.83409045663696,8,0
1933,583635,13.438531864682975,9,0
1933,134794,12.94816134236772,10,0
6849,44601,17.397574002353004,1,1
6849,59714,14.314854550257149,2,0
6849,78675,11.81369851994452,3,0
6849,501384,11.63957310606553,4,0
6849,112208,11.513298308064446,5,0
6849,172703,11.222014939007384,6,0
6849,79998,11.177056551167471,7,0
6849,578427,10.83126263686853,8,0
6849,418150,10.237672586551769,9,0
6849,528034,10.211889878134688,10,0
7448,418150,20.90072803456562,1,1
7448,307095,14.957412435682501,2,0
7448,273861,12.912814928255916,3,0
7448,172703,12.88134945755004,4,0
7448,44601,12.682494013073683,5,0
7448,317354,12.628325563407262,6,0
7448,401329,12.513845690164578,7,0
7448,112208,12.513460717045472,8,0
7448,213526,12.47985684340659,9,0
7448,387277,12.097058459877111,10,0
42,278824,18.464089669406796,1,0
42,528564,17.741319287934388,2,0
42,283079,16.445282836251135,3,0
42,141738,13.609253837885527,4,0
42,536849,12.976026106933471,5,0
42,583956,12.389581545353257,6,0
42,541682,12.181413118091744,7,0
42,183612,12.1305441761858,8,0
42,228133,11.814433815612915,9,0
42,172305,11.68913505501472,10,0
4102,572340,10.110074814634913,1,0
4102,125940,9.910814250334901,2,0
4102,554734,9.816982577540438,3,1
4102,293320,9.72352119132239,4,0
4102,326142,9.63964911068625,5,0
4102,587804,9.116911607943505,6,0
4102,111033,8.836787155045656,7,0
4102,423403,8.821732007184137,8,0
4102,201495,8.72639176401031,9,0
4102,565181,8.613364899311843,10,0
7269,588607,11.122039228156297,1,0
7269,474351,10.225394891267891,2,0
7269,486696,8.920099674087002,3,1
7269,129319,8.908735408722162,4,0
7269,301580,8.702573085160402,5,0
7269,90294,7.850769169236614,6,0
7269,295864,7.836120639287235,7,0
7269,226070,7.833004578518764,8,0
7269,241101,7.809887725117474,9,0
7269,127263,7.606719361413712,10,0
10975,363591,31.23822178426857,1,0
10975,17166,28.86153896377198,2,0
10975,545759,26.76792749333743,3,0
10975,384564,25.291759553412245,4,0
10975,482544,24.88633332604886,5,0
10975,61022,22.413657846893198,6,1
10975,528522,21.780385881757876,7,0
10975,452870,21.530529340033855,8,0
10975,341493,21.284864291756172,9,0
10975,176498,16.907011938182748,10,0
715,93936,11.347259640037073,1,0
715,396127,8.543064991690944,2,0
715,273925,8.145556182745427,3,0
715,377223,7.9820236246487335,4,0
715,232262,7.90733785515703,5,0
715,590489,7.786408230215638,6,0
715,560872,7.330235023192897,7,0
715,127316,7.121815189640149,8,0
715,529444,6.978968554097731,9,0
715,282198,6.929635440939073,10,0
4037,557186,24.361356706493257,1,0
4037,408327,14.188340402821803,2,0
4037,264554,13.33795892004974,3,0
4037,70488,12.745904342701952,4,0
4037,278824,11.936557499125593,5,0
4037,287991,11.594497946065744,6,0
4037,183612,11.506270586379587,7,0
4037,81483,11.440187340231066,8,0
4037,200338,11.32329866491036,9,0
4037,445052,11.148633434171767,10,0
4047,538352,7.938953832209089,1,0
4047,488258,7.853319489950428,2,0
4047,248799,7.377804462722936,3,0
4047,414288,7.018345909652733,4,0
4047,31242,6.947289784522297,5,0
4047,93881,6.947289784522297,6,0
4047,552707,6.845532510508761,7,0
4047,267113,6.815730449217673,8,0
4047,403755,6.657107345619562,9,0
4047,523810,6.631031417230245,10,0
8072,127452,26.035981446951595,1,0
8072,31465,23.64473396493716,2,1
8072,394244,23.277104277664098,3,1
8072,164008,21.640550903298855,4,0
8072,494727,20.428484482701116,5,0
8072,413041,20.10108842177129,6,0
8072,169062,18.311858631622286,7,1
8072,294867,17.241491169945157,8,0
8072,208070,16.989360365600312,9,0
8072,316838,16.4711754759644,10,0
5906,258465,31.841292885565995,1,0
5906,318520,29.87343412532527,2,0
5906,409907,28.1126476561824,3,1
5906,273528,27.17705935638064,4,0
5906,15172,26.221783984900693,5,1
5906,252534,25.737826834393186,6,0
5906,289231,25.27894653362598,7,0
5906,10790,25.095590688010144,8,0
5906,2460,24.564829869923077,9,0
5906,171339,23.77598120250771,10,0
8378,178684,14.899034463225027,1,1
8378,246221,13.74055278860368,2,0
8378,238629,12.67660426588947,3,0
8378,434812,12.219073412502873,4,0
8378,102237,12.215663377403105,5,1
8378,43497,11.440374631017397,6,0
8378,403025,11.225628002224648,7,0
8378,561884,9.647698878094406,8,0
8378,382381,9.502768407709409,9,0
8378,363043,9.461517381677353,10,0
885,315275,13.933938591672574,1,0
885,258465,13.22786850348761,2,0
885,273528,12.907203996585976,3,0
885,326094,12.881023261598806,4,0
885,173929,12.219631623317369,5,0
885,394467,11.004752392791548,6,0
885,289231,10.85655107217072,7,0
885,75252,10.48054115108576,8,0
885,304009,10.468623120226413,9,0
885,334111,10.393124738231721,10,0
2423,529444,17.238505315010165,1,1
2423,396127,16.594659966619957,2,1
2423,124027,11.684633937099209,3,0
2423,89049,10.204506170357213,4,0
2423,553288,10.14464223306926,5,1
2423,305946,9.68072270211512,6,1
2423,551423,9.428105936674259,7,0
2423,370334,8.940652943907132,8,0
2423,175232,8.928658541199376,9,0
2423,494295,8.609710567151113,10,0
4414,235522,27.894685646458917,1,1
4414,133093,20.157482695841754,2,0
4414,367137,20.096596102366632,3,1
4414,144177,19.36364896506179,4,0
4414,140088,17.729749800196323,5,0
4414,482415,16.87523438353332,6,0
4414,76776,15.706541697507136,7,0
4414,136515,15.52449552405686,8,0
4414,34925,15.51037856335455,9,0
4414,577578,14.217245254986246,10,0
1297,171761,12.84235175126813,1,1
1297,90712,11.00951625243008,2,0
1297,416679,10.046368307225801,3,0
1297,172305,9.606594433458167,4,0
1297,156358,9.146299459112116,5,0
1297,350819,8.59796697133173,6,0
1297,257988,8.430872202348922,7,0
1297,545434,8.41275051031885,8,0
1297,420311,8.14947518129892,9,0
1297,125298,8.10569778972643,10,0
8512,32811,23.700990297364672,1,1
8512,61022,19.289454694440867,2,0
8512,320101,18.177354167181846,3,0
8512,528522,17.119548125586725,4,0
8512,149696,16.661199406857037,5,0
8512,461592,16.55089002815222,6,0
8512,231227,16.269889746378514,7,0
8512,39247,15.113835806726918,8,0
8512,214901,14.89157809669042,9,0
8512,545759,14.54205854835393,10,0
3822,318583,10.373471335010734,1,0
3822,431814,9.225279431911122,2,0
3822,172443,9.010846583369114,3,0
3822,439722,8.798083645849765,4,0
3822,476834,8.769466884926384,5,0
3822,387573,7.9406643610829395,6,0
3822,399751,7.864471502009945,7,0
3822,349530,7.66696100959109,8,0
3822,231727,7.5151698925901265,9,0
3822,425595,7.4982899057015455,10,0
859,32530,13.165433202955061,1,0
859,513258,11.290057551331863,2,0
859,377223,11.171854921535626,3,0
859,388455,10.644711941967334,4,0
859,160125,10.51896774465228,5,0
859,308837,10.345441675830216,6,0
859,478026,10.270634050595376,7,0
859,565745,10.182704488990142,8,0
859,449630,9.805694787146615,9,1
859,217683,9.584601434033504,10,0
6668,457294,18.033914209202024,1,1
6668,93971,14.433964340766964,2,0
6668,159703,13.549457895627139,3,0
6668,228403,13.428449639626105,4,0
6668,301570,13.017400059146645,5,0
6668,326991,12.71810126047499,6,0
6668,510875,12.66661787571849,7,0
6668,88892,12.286038147485474,8,0
6668,526110,12.196856951453043,9,0
6668,486243,11.477616554344127,10,0
604,571430,14.908814294187952,1,0
604,197222,11.905818536954351,2,0
604,561377,10.980202663231802,3,0
604,251411,10.737472263763287,4,0
604,38711,10.211118957123762,5,0
604,55666,10.114026979246276,6,0
604,342307,9.998095291664345,7,0
604,95478,9.818248504960849,8,0
604,127974,9.77669944393278,9,0
604,231947,9.459644763917009,10,1
3177,539263,27.64387912651862,1,0
3177,172703,23.227161539214393,2,0
3177,536120,21.64699929814835,3,1
3177,17208,19.650399982643698,4,1
3177,87722,18.908579896358297,5,0
3177,328086,17.628206173078453,6,0
3177,377429,17.480362846142206,7,0
3177,423658,16.593038687720007,8,0
3177,96926,16.052419481058458,9,0
3177,467575,15.970688212647744,10,0
721,150650,11.743098532628375,1,0
721,196427,11.333697835568334,2,0
721,458235,11.146898772249761,3,0
721,51615,10.903366066680363,4,0
721,496225,10.655129336996833,5,1
721,318473,10.18947451879499,6,0
721,457108,10.036843314009523,7,0
721,398123,9.840308720371633,8,0
721,464502,9.778075371349129,9,0
721,340131,9.697885702050316,10,0
7124,433905,13.229249397020734,1,0
7124,558617,11.291421716451392,2,1
7124,117576,10.97593279321984,3,0
7124,226070,10.852455733513409,4,0
7124,427726,10.627660167477174,5,0
7124,242524,9.958530170158848,6,0
7124,62151,9.924980307683391,7,0
7124,237271,9.827550327534286,8,0
7124,69696,9.610758543814683,9,0
7124,453542,9.099603030517038,10,0
4500,533623,21.53712277822258,1,1
4500,236482,18.090399082903897,2,0
4500,231781,17.05985372313418,3,0
4500,474234,14.550280982221114,4,0
4500,163048,12.551128002558098,5,1
4500,81101,12.161230729846128,6,0
4500,275929,10.93845410722641,7,0
4500,410166,10.51969499760409,8,0
4500,134722,9.579207867383934,9,0
4500,193318,9.21774262999656,10,0
603,64103,15.546558118015415,1,0
603,535651,15.081812338419724,2,0
603,399013,14.336283050256267,3,0
603,120090,13.542962011100805,4,0
603,55022,12.368367867249276,5,0
603,35736,11.968549226263196,6,0
603,279897,11.633894204153503,7,0
603,139047,10.879077529706429,8,0
603,544486,10.677698728726387,9,0
603,500946,10.272810551100374,10,0
6647,462265,8.019850798632401,1,1
6647,13260,7.58682578140304,2,0
6647,96013,7.486589622970037,3,0
6647,464533,6.620764339706722,4,0
6647,562171,6.5979194011298175,5,0
6647,326233,6.566520118392486,6,0
6647,209188,6.540573485700144,7,0
6647,231068,6.4089926202415315,8,0
6647,391988,6.023647905081783,9,0
6647,531990,6.017556647203025,10,0
5369,172128,19.593012701214754,1,0
5369,258465,18.41922810739861,2,0
5369,184175,17.74383650283012,3,0
5369,399013,16.311258520583998,4,0
5369,173929,16.259679524025806,5,0
5369,171339,16.179961868962298,6,1
5369,70724,16.058471560286883,7,0
5369,500946,15.428781848358609,8,0
5369,118280,15.157006640310865,9,0
5369,117274,15.096983071936057,10,0
932,48722,33.888908781930056,1,1
932,387010,32.73375085087721,2,1
932,292769,21.722896840883493,3,0
932,593085,20.611223322046087,4,0
932,281045,20.395611093949906,5,0
932,442110,19.859034523215055,6,0
932,418630,19.765804588799405,7,0
932,196427,19.069414746554063,8,0
932,23747,18.538090267219808,9,0
932,571430,18.06412274152958,10,0
9633,534418,13.904020120217002,1,1
9633,481166,13.808955948070057,2,0
9633,259081,12.8053475062641,3,0
9633,590578,10.575972842766959,4,0
9633,474351,9.474524103443962,5,0
9633,363741,8.464892505659318,6,0
9633,262441,7.499139671544271,7,0
9633,528034,7.420135062694796,8,0
9633,66675,7.418188822879051,9,0
9633,424511,7.350433280782424,10,0
1676,394871,26.392106883851945,1,1
1676,234436,21.26600393379542,2,1
1676,487791,17.474004225440964,3,0
1676,58937,17.398007048639908,4,1
1676,77245,17.34372072502424,5,1
1676,352640,13.568876085990945,6,0
1676,279538,11.60513137505297,7,0
1676,136804,9.918858225892532,8,0
1676,196920,9.880127143425781,9,0
