query_id,doc_id,score,rank,is_relevant
7178,379667,15.269797987154467,5,0
7178,420556,15.057100008428158,6,0
7178,88912,14.697267324809207,7,0
7178,518563,14.639668226654294,8,0
7178,388575,14.442864406863052,9,0
7178,401329,14.160899437487197,10,1
4777,574142,25.795009843285243,1,0
4777,89460,25.75831768234329,2,0
4777,429378,24.69749014227405,3,0
4777,167896,24.35913919669414,4,0
4777,525231,23.91030223291514,5,0
4777,32936,23.905775646881878,6,0
4777,161162,23.612364091598057,7,0
4777,531990,23.585922750875675,8,0
4777,187196,23.476031034894728,9,0
4777,330041,23.361687159226676,10,0
2398,168922,10.378917539421195,1,0
2398,96538,8.906233692384518,2,0
2398,490443,7.657332443106351,3,0
2398,527698,7.345751329744981,4,0
2398,548465,7.292176737570889,5,0
2398,443246,7.229494308327446,6,0
2398,107092,6.284181766016718,7,0
2398,505959,5.929732146540646,8,0
2398,403515,5.261949716841381,9,0
2398,342212,5.245540507479118,10,0
849,528564,15.726770413362692,1,0
849,454810,13.840081169363888,2,0
849,234436,13.827122738492951,3,0
849,183612,13.203772845945888,4,0
849,24890,12.64345664166176,5,0
849,566337,12.109444816072882,6,0
849,472924,12.057925958852625,7,0
849,273947,12.043687994088513,8,0
849,445298,11.958842333516206,9,0
849,366830,11.697748038149747,10,0
7534,175821,34.45481327425474,1,1
7534,275925,29.888512597925786,2,0
7534,169062,29.764294904027224,3,0
7534,301224,29.755872653482918,4,0
7534,423403,29.142328916381178,5,0
7534,46099,28.674554800475182,6,0
7534,265314,27.27959405824344,7,0
7534,498378,26.63821972668027,8,0
7534,426591,26.433600308658253,9,0
7534,147765,26.348289221505308,10,0
5021,226070,27.72902916339801,1,0
5021,79357,21.157575890425626,2,0
5021,3118,20.642126516562797,3,0
5021,578427,19.82639243386356,4,0
5021,588607,19.496629935254823,5,0
5021,305360,19.19936931269333,6,0
5021,413832,18.977030073406155,7,0
5021,284411,18.782372369057175,8,0
5021,494939,18.72761495544917,9,0
5021,14368,18.661848884077504,10,0
6131,326094,32.578120567612004,1,1
6131,334111,24.961733141559325,2,1
6131,258465,23.653889756614007,3,1
6131,213370,23.338090242073605,4,0
6131,273528,23.209772391386682,5,0
6131,289231,22.931640009789817,6,0
6131,123733,22.434662297749192,7,0
6131,218088,22.311731277654914,8,1
6131,44223,22.250551160917773,9,0
6131,368806,22.09246733360168,10,1
10136,280204,44.37612501587316,1,0
10136,277179,44.347607264394675,2,0
10136,32744,43.36753532434548,3,0
10136,198349,42.431188969261235,4,0
10136,315017,41.19224654099589,5,0
10136,55022,40.76099636273579,6,0
10136,115817,40.72137032696931,7,0
10136,156358,40.36115875188174,8,0
10136,342212,40.346108468156174,9,0
10136,171339,40.05432241421153,10,0
9548,423658,32.22843487206026,1,0
9548,231227,31.415212245052025,2,0
9548,523810,30.543437775267794,3,0
9548,61022,28.677605928351525,4,0
9548,384564,27.243573773860955,5,0
9548,242124,27.117620832854698,6,0
9548,539263,26.74985617700637,7,0
9548,297290,26.01534736060783,8,1
9548,528522,25.973226317108505,9,0
9548,583203,25.408221481542434,10,0
4942,70853,20.91448279223262,1,0
4942,295864,20.433661653362275,2,0
4942,420556,19.032614302188087,3,0
4942,433490,18.302403073413892,4,0
4942,314898,17.89274800115044,5,0
4942,486333,17.216459635238593,6,0
4942,55999,17.08469498148321,7,0
4942,457294,16.62946470272617,8,0
4942,57711,16.22483052981776,9,0
4942,81458,15.613735925776659,10,0
5090,551423,24.739645700017885,1,0
5090,12988,22.562050161908232,2,1
5090,572272,22.242855324322175,3,0
5090,169688,21.14171185845486,4,0
5090,414534,20.847664359375294,5,0
5090,535998,20.61525761107054,6,0
5090,414598,20.21795734405076,7,0
5090,507544,20.134904927386444,8,0
5090,414288,20.00042240059633,9,0
5090,30311,19.5992086728831,10,0
6005,149500,33.35833796286016,1,1
6005,507544,32.959193307746176,2,1
6005,572272,31.672371070073645,3,1
6005,551423,28.3669744447793,4,0
6005,257016,27.018968038555688,5,0
6005,176498,25.943862875549176,6,1
6005,396127,25.85323676197317,7,0
6005,414534,25.707433725107098,8,1
6005,414288,25.53885287664226,9,1
6005,232262,23.367720611694764,10,0
7533,162668,10.18725413335925,1,1
7533,284411,9.272745909537992,2,0
7533,461084,8.832542728010527,3,0
7533,167356,8.672555422527951,4,0
7533,201495,8.280934507187968,5,0
7533,257016,8.128708663774729,6,0
7533,213435,7.845620723828992,7,0
7533,171596,7.774826230526706,8,0
7533,76515,7.705270588458001,9,0
7533,287991,7.362586406787397,10,0
8034,284075,28.16609400805548,1,0
8034,198764,27.792549270018736,2,0
8034,371720,27.190812616734554,3,0
8034,327978,26.972959531093814,4,0
8034,549254,26.72187912908727,5,0
8034,276400,26.42527905326766,6,0
8034,81304,25.593070510381065,7,0
8034,460398,25.09220673912885,8,0
8034,292991,25.04080552224117,9,0
8034,78675,24.962814506739345,10,0
2330,478514,34.142650498010596,1,1
2330,370334,22.228114656963243,2,0
2330,488334,21.98540184642174,3,0
2330,409573,21.661505149574815,4,0
2330,156873,21.3868679529295,5,0
2330,345895,20.214063766258064,6,0
2330,104221,20.2139811916348,7,1
2330,572272,19.970950199466756,8,0
2330,578954,19.615373927296858,9,0
2330,349866,19.409701729361515,10,0
7803,336541,30.050237153027012,1,0
7803,100103,29.643690786088925,2,0
7803,327127,29.343477944988987,3,0
7803,214003,29.06670482348039,4,0
7803,216065,28.12554882702921,5,0
7803,62151,27.888955142886605,6,0
7803,572205,27.679289373082955,7,0
7803,12432,27.322518976134038,8,0
7803,324037,26.496347834594715,9,0
7803,293679,25.71513786657343,10,0
1933,183612,54.18055069363218,1,1
1933,141738,24.799124898428275,2,0
1933,445298,23.72893319538194,3,0
1933,264554,21.70953058194464,4,0
1933,352640,21.49332691271896,5,0
1933,597401,21.108253407003314,6,0
1933,132780,20.18788456691841,7,0
1933,55666,19.826555992642525,8,0
1933,446984,19.314746956581867,9,0
1933,170141,18.7573241081204,10,0
6849,44601,27.076696337910583,1,1
6849,59714,25.583586636661188,2,0
6849,78675,23.655636137756936,3,0
6849,501384,21.665584940134288,4,0
6849,112208,21.59052539194106,5,0
6849,418150,21.515722210962522,6,0
6849,528034,21.097925801032893,7,0
6849,578427,20.93728791736769,8,0
6849,172703,20.930082416050308,9,0
6849,79998,20.76293148850192,10,0
7448,418150,35.688393620873306,1,1
7448,273861,25.843261706277772,2,0
7448,307095,24.525014650481648,3,0
7448,44601,24.174856136868677,4,0
7448,401329,24.10465553049978,5,0
7448,379311,23.447102892369582,6,0
7448,556810,23.344124361218583,7,0
7448,26203,23.28529070157012,8,0
7448,213526,23.147207116692996,9,0
7448,195767,22.86165909810888,10,0
42,278824,32.65664043865857,1,0
42,283079,32.571656025561126,2,0
42,528564,29.962333402631764,3,0
42,352640,29.053885846295174,4,0
42,541682,28.367534249862082,5,0
42,536849,27.401945728238154,6,0
42,141738,27.12534723615744,7,0
42,331981,27.01836017817204,8,1
42,357427,26.645676336047334,9,0
42,153541,25.684217714801587,10,0
4102,326142,29.1092830064297,1,0
4102,76414,27.234000074560072,2,0
4102,111033,26.65583033938968,3,0
4102,409573,26.28188430222784,4,0
4102,474234,26.220975833822997,5,0
4102,5152,26.035005434940192,6,0
4102,255491,25.974689750399353,7,0
4102,245728,25.6441394250672,8,0
4102,201495,25.469824085047406,9,0
4102,350145,25.394900292182292,10,0
7269,588607,14.47588130924446,1,0
7269,241101,13.874333993651842,2,0
7269,226070,12.35314754681066,3,0
7269,474351,12.315379914940316,4,0
7269,295864,12.294041470514367,5,0
7269,301580,12.082276575235992,6,0
7269,451855,11.760713417177632,7,0
7269,486696,11.5914131259003,8,1
7269,180571,11.366810607325924,9,0
7269,127263,11.294804287025027,10,0
10975,545759,46.78656770972413,1,0
10975,363591,46.473835287999954,2,0
10975,17166,44.73443875867781,3,0
10975,384564,43.811205537706314,4,0
10975,482544,42.87852761576662,5,0
10975,61022,41.25789498300124,6,1
10975,528522,37.03977480120478,7,0
10975,341493,36.92156087503537,8,0
10975,452870,36.796443149774134,9,0
10975,335991,35.16767436613795,10,0
715,377223,12.848602458336616,1,0
715,273925,12.67536087268391,2,0
715,282198,12.665709516139383,3,0
715,529444,12.223503286057355,4,0
715,93936,12.216232772851859,5,0
715,524752,11.998826643195262,6,0
715,396127,11.975579110846724,7,0
715,167896,11.306051076760433,8,0
715,560872,11.256919858702714,9,0
715,590489,10.430793553718782,10,0
4037,557186,26.846814618037982,1,0
4037,408327,17.1716348530646,2,0
4037,264554,15.955849679548985,3,0
4037,70488,15.656365592223697,4,0
4037,278824,15.301845885603163,5,0
4037,110515,14.795510076419793,6,0
4037,287991,14.549964313226491,7,0
4037,243503,14.393641235109754,8,0
4037,331981,14.178254346318784,9,0
4037,10275,14.100355087952462,10,1
4047,417840,14.138428515061786,1,1
4047,248799,12.247786978571892,2,0
4047,374867,11.762751169170683,3,0
4047,93881,11.367625907526087,4,0
4047,403755,11.078207068911293,5,0
4047,488258,10.963238073100605,6,0
4047,83026,10.749418968237304,7,0
4047,538352,10.723580116832139,8,0
4047,90447,10.673036315562612,9,0
4047,574327,10.229379904136266,10,0
8072,31465,32.931984738474775,1,1
8072,164008,32.759983858683,2,0
8072,127452,32.72793646665841,3,0
8072,394244,28.27237727204703,4,1
8072,494727,26.06882499865438,5,0
8072,169062,24.798660881360565,6,1
8072,525231,22.830177286749237,7,0
8072,435963,21.56283849684754,8,0
8072,565765,21.25984384861669,9,0
8072,316838,20.55676639513833,10,0
5906,258465,46.58229398517516,1,0
5906,318520,43.158983687856335,2,0
5906,273528,40.51134363454297,3,0
5906,15172,38.96069347278087,4,1
5906,10790,38.25042796028235,5,0
5906,289231,37.74476454145464,6,0
5906,326094,35.920199724087176,7,0
5906,409907,35.408960503194216,8,1
5906,171339,35.31461078007022,9,0
5906,252534,35.261025187807704,10,0
8378,43497,21.55964191860742,1,0
8378,434812,19.217955113941578,2,0
8378,186453,18.9112417046882,3,0
8378,102237,18.360442148200946,4,1
8378,178684,17.160323148798245,5,1
8378,246221,17.01126036626826,6,0
8378,582134,16.624330896802682,7,0
8378,231227,16.518288954232585,8,0
8378,88813,16.250735957983423,9,0
8378,104607,16.11384614964471,10,0
885,326094,18.31798254041235,1,0
885,258465,18.07379203601525,2,0
885,394467,16.944620387421004,3,0
885,315275,16.869324538818567,4,0
885,273528,16.848866504177177,5,0
885,213370,16.244650114291524,6,0
885,505580,16.06013330522846,7,0
885,580709,16.031749596965533,8,0
885,289231,15.972381718727414,9,0
885,334111,15.368604528641194,10,0
2423,529444,19.33275706052246,1,1
2423,396127,16.506797746191534,2,1
2423,124027,13.000795552186005,3,0
2423,553288,12.897164751726693,4,1
2423,551423,11.375595125246134,5,0
2423,370334,11.145561234434867,6,0
2423,282198,10.89298068907911,7,0
2423,89049,10.771967014306842,8,0
2423,305946,10.718076118450071,9,1
2423,8950,10.48017147219738,10,0
4414,235522,31.98346275515647,1,1
4414,144177,23.390759958426944,2,0
4414,367137,23.162769289858115,3,1
4414,133093,22.47125581734639,4,0
4414,140088,20.918717791348815,5,0
4414,76776,20.110335683138448,6,0
4414,482415,19.854970586833264,7,0
4414,136515,19.843870081378814,8,0
4414,34925,19.154733945150706,9,0
4414,275925,17.888044629125744,10,0
1297,90712,17.151611360307818,1,0
1297,219758,16.568030031428705,2,0
1297,350819,15.852422934654665,3,0
1297,171761,15.147899020505221,4,1
1297,172305,14.516125489664226,5,0
1297,546313,14.402679460327386,6,0
1297,156358,14.226391342464948,7,0
1297,318520,14.127400024391644,8,0
1297,416679,13.638165501604536,9,0
1297,125298,13.622033122143254,10,0
8512,320101,38.00553508965033,1,0
8512,61022,36.6396427882078,2,0
8512,528522,35.310938161552976,3,0
8512,231227,34.88163933435002,4,0
8512,461592,34.21912308865734,5,0
8512,293767,33.91836094379035,6,0
8512,545759,33.108697244463315,7,0
8512,384564,32.41855576454026,8,0
8512,378173,32.108373762000085,9,0
8512,32811,31.448057100613592,10,1
3822,318583,20.232321263715914,1,0
3822,172443,18.814124453424704,2,0
3822,305907,17.902612595524726,3,1
3822,593644,17.892657802044344,4,0
3822,476834,17.68178287352399,5,0
3822,384564,17.226054115953183,6,0
3822,592636,17.224989709621823,7,0
3822,439722,17.05953936571966,8,0
3822,399751,17.054796155839863,9,0
3822,165669,16.934784695808027,10,0
859,32530,20.440033810883552,1,0
859,565745,19.049410429795515,2,0
859,446647,18.423620720876613,3,0
859,388455,17.85498449840883,4,0
859,449630,16.196462724912674,5,1
859,377223,16.13396976911885,6,0
859,326094,15.8059277204354,7,0
859,217683,15.483902915454227,8,0
859,383866,15.475600317016811,9,0
859,232262,15.340345492996804,10,0
6668,457294,22.07250525501259,1,1
6668,228403,19.554496095479294,2,0
6668,93971,18.963023203964966,3,0
6668,526110,18.69523923047388,4,0
6668,301570,18.618807390724232,5,0
6668,159703,18.295144803960703,6,0
6668,486243,17.77597384555393,7,0
6668,326991,17.465102956758564,8,0
6668,382381,16.98054103976395,9,0
6668,380402,16.733182761401356,10,0
604,571430,24.75198253397124,1,0
604,266900,19.627540795078787,2,0
604,127974,19.527829946831208,3,0
604,151288,19.366298497775283,4,0
604,251411,18.917778477386136,5,0
604,110515,18.59443752018145,6,0
604,545759,18.1745335495661,7,0
604,55666,17.8253921355733,8,0
604,464502,17.688182884120128,9,0
604,330041,17.54547130138863,10,0
3177,539263,27.11148254652429,1,0
3177,172703,24.129515966683353,2,0
3177,536120,22.09513801914006,3,1
3177,17208,19.819828368414182,4,1
3177,87722,18.640270568704707,5,0
3177,328086,18.047391954070697,6,0
3177,377429,17.825926775203076,7,0
3177,423658,17.009888341443187,8,0
3177,467575,15.939116628851966,9,0
3177,96926,15.785408639031012,10,0
721,496225,19.693968227418697,1,1
721,464502,18.698634053591373,2,0
721,318473,18.53190825358855,3,0
721,51615,18.127516114695833,4,0
721,474351,17.945699092284194,5,0
721,447353,17.42634435315127,6,0
721,254271,17.348635757978546,7,0
721,272784,17.22340363678942,8,0
721,14543,17.102994654845435,9,0
721,226053,17.033133008167784,10,0
7124,433905,16.65162093185898,1,0
7124,558617,16.36502496391882,2,1
7124,226070,15.561595325652343,3,0
7124,117576,15.132751192745953,4,0
7124,427726,14.977247478032004,5,0
7124,14368,13.963092000905906,6,0
7124,452175,13.930616977929146,7,0
7124,248799,13.485988382631767,8,0
7124,421371,13.452225338260352,9,0
7124,501384,13.2983573067703,10,0
4500,236482,25.88687523791677,1,0
4500,231781,25.506356054431002,2,0
4500,533623,25.193015950931134,3,1
4500,474234,22.254595824516414,4,0
4500,163048,21.250578718499177,5,1
4500,81101,17.83122644128356,6,0
4500,410166,17.793723555327738,7,0
4500,193318,17.435248981031602,8,0
4500,202985,17.146177308496792,9,0
4500,134722,15.898467179809385,10,0
603,535651,23.572898885583978,1,0
603,399013,23.2810159718528,2,0
603,64103,23.111022377237234,3,0
603,573276,21.692185052682348,4,0
603,120090,21.196927448434582,5,0
603,500946,19.093299665200163,6,0
603,35736,18.98684497448677,7,0
603,55022,18.90585974706704,8,0
603,72722,18.862050506864417,9,0
603,428941,18.331908916088533,10,0
6647,462265,13.93777983395873,1,1
6647,177124,13.4533722204121,2,0
6647,13260,13.309317896468606,3,0
6647,305671,13.064544017546051,4,0
6647,464533,12.142988152228213,5,0
6647,59714,11.902210339639256,6,0
6647,461215,11.883263533508826,7,0
6647,538224,11.81694178288432,8,0
6647,513258,11.66154175582925,9,0
6647,476891,11.494154731435128,10,0
5369,171339,31.81558603059718,1,1
5369,213370,30.878574560823715,2,0
5369,173929,30.138164519270383,3,0
5369,258465,29.387040078593735,4,0
5369,414288,28.716704591373826,5,0
5369,500946,28.477785895588692,6,0
5369,472527,28.463811965767334,7,0
5369,306589,28.45274237046197,8,0
5369,184175,28.196020620076915,9,0
5369,326094,27.498183907904362,10,0
932,387010,45.10401328896306,1,1
932,48722,41.38024939323408,2,1
932,292769,31.808665594519667,3,0
932,593085,31.687922615393564,4,0
932,442110,28.9170967835714,5,0
932,44256,28.579407216744087,6,0
932,281045,27.989559643385252,7,0
932,571430,27.61221632154876,8,0
932,561273,27.007096117618094,9,0
932,442142,26.929723766279295,10,0
9633,481166,13.601052760770907,1,0
9633,534418,13.305966426277882,2,1
9633,259081,12.982880201455893,3,0
9633,590578,10.596847895368168,4,0
9633,474351,9.722763126709344,5,0
9633,17421,9.381207564567562,6,0
9633,424511,9.171342765949092,7,0
9633,206014,9.150027992152953,8,0
9633,15606,9.146567104175503,9,0
9633,125298,9.006074220498707,10,0
1676,394871,25.214811780545038,1,1
1676,234436,21.484245672706415,2,1
1676,487791,17.564322782166876,3,0
1676,58937,17.500998080093648,4,1
1676,77245,17.210566135019786,5,1
1676,352640,13.109508045637927,6,0
1676,279538,11.61901391850326,7,0
1676,136804,10.330448074495159,8,0
1676,196920,9.916673769580534,9,0
1676,555732,9.702444093236352,10,0
