query_id,doc_id,score_hybrid,rank
4125,363591,0.5734441846460696,2.0
4125,452987,0.3611633153211019,6.0
4125,571362,0.7568000799557313,1.0
4125,292769,0.2711983193488736,7.0
4125,340044,0.5147899781858911,3.0
4125,103593,0.016753357194540904,10.0
4125,276400,0.169269655865576,8.0
4125,7632,0.1435756212091567,9.0
6009,62151,0.6333851770560104,5.0
6009,175831,0.6641753726756233,3.0
6009,303325,0.7775547245684296,2.0
6009,228983,0.8259735954657709,1.0
6009,158717,0.6528941131038334,4.0
6009,472585,0.043997955208960805,10.0
6009,178684,0.1873570071656761,8.0
6009,442048,0.4534827582017984,6.0
6009,125298,0.1631713699615721,9.0
6009,99857,0.3010651131918333,7.0
9598,528034,0.5557300238621187,4.0
9598,379311,0.5707321191533649,3.0
9598,322826,0.14521426517388034,9.0
9598,136270,0.14535939894342753,8.0
9598,574327,0.6871269914693461,1.0
9598,112208,0.27588378962671406,5.0
9598,17923,0.2046263253336764,6.0
9598,172703,0.16472897579425025,7.0
9598,297290,0.5973829485322337,2.0
9598,383978,0.010266664870850435,10.0
10645,22221,1.0,1.0
10645,340131,0.7244055029236722,3.0
10645,441176,0.7958017659943072,2.0
10645,183349,0.2880289365323747,8.0
10645,102684,0.4570287199128843,6.0
10645,248799,0.6054693875249397,4.0
10645,317354,0.36790569093614434,7.0
10645,293679,0.5251045080498213,5.0
10645,415340,0.2536407518894599,9.0
10645,487791,0.0,10.0
7441,125659,0.6486857813902767,5.0
7441,192900,0.7300728627144146,4.0
7441,537418,0.8737016537379818,2.0
7441,231781,0.9067097386224363,1.0
7441,117576,0.7587795179201268,3.0
7441,404339,0.12477208237512705,9.0
7441,329662,0.37173182868549814,6.0
7441,504996,0.30287784520803807,8.0
7441,336018,0.31637033525190866,7.0
7441,180733,0.05752248771193879,10.0
5080,305901,0.6089805237991865,4.0
5080,553304,0.6253132924750925,2.0
5080,392434,0.4390136320505123,6.0
5080,514512,0.4184589496474981,7.0
5080,67063,0.7893961825452613,1.0
5080,488334,0.6126777183060526,3.0
5080,356928,0.5992391743903784,5.0
5080,271026,0.07336369011762509,10.0
5080,88912,0.16332231755105875,9.0
5080,167950,0.24913732645176237,8.0
9329,326991,1.0,1.0
9329,385574,0.2796173221882171,6.0
9329,340210,0.4289325203141504,4.0
9329,394924,0.42482820361704043,5.0
9329,265098,0.4781583323495405,3.0
9329,586018,0.4941670636668274,2.0
9329,179103,0.07985620313443131,9.0
9329,192900,0.27238155173121825,7.0
9329,209493,0.21483525617971722,8.0
9329,209065,0.0,10.0
6479,404339,1.0,1.0
6479,272008,0.8086919108787831,2.0
6479,536120,0.31732632127659877,5.0
6479,9938,0.08561620397516723,9.0
6479,453839,0.18662254970414358,7.0
6479,104793,0.02677002153531486,10.0
6479,257656,0.38787498685135136,3.0
6479,491969,0.3237827806675606,4.0
6479,114439,0.11569830668583303,8.0
6479,340210,0.23894336109414835,6.0
8513,175821,1.0,1.0
8513,69790,0.7218432588624536,2.0
8513,167950,0.4029369971200292,3.0
8513,183612,0.10456282977815241,10.0
8513,449039,0.25307719968515763,8.0
8513,267113,0.38076471310820315,5.0
8513,167896,0.2242420364676862,9.0
8513,417840,0.3616610677777013,6.0
8513,232712,0.3871332216818006,4.0
8513,87667,0.2606862798785628,7.0
10109,93231,1.0,1.0
10109,28314,0.8484941495442777,2.0
10109,535317,0.3705721084658069,3.0
10109,395357,0.31800572778444613,4.0
10109,124630,0.1619986463502795,6.0
10109,244749,0.10735404860819284,9.0
10109,305467,0.14752162573067668,7.0
10109,116420,0.11447122257398498,8.0
10109,474384,0.23733982403917314,5.0
10109,105818,0.0,10.0
4844,275257,1.0,1.0
4844,367137,0.6111426727697851,3.0
4844,192193,0.6898490485031774,2.0
4844,111033,0.516819653340685,4.0
4844,235522,0.3803235554447805,5.0
4844,549741,0.15039698406220958,8.0
4844,140088,0.2945796113192551,6.0
4844,386423,0.10318683734138527,9.0
4844,144177,0.19100682722557513,7.0
4844,409432,0.0,10.0
8544,214003,1.0,1.0
8544,37517,0.355468374177489,3.0
8544,336541,0.3538185842521013,4.0
8544,75437,0.26324287134524704,6.0
8544,13260,0.3286581965522439,5.0
8544,100103,0.43169750207559704,2.0
8544,416307,0.09348361306684877,8.0
8544,12432,0.05210400121083757,9.0
8544,561884,0.2425069278447744,7.0
8544,111768,0.05186420188426731,10.0
4823,561929,1.0,1.0
4823,362919,0.6355648257737794,2.0
4823,340131,0.28415807079114397,8.0
4823,104726,0.5799167579828043,3.0
4823,11572,0.4729804214866837,5.0
4823,7094,0.5076590388314616,4.0
4823,2860,0.17872306893741297,9.0
4823,459423,0.41224324055911904,6.0
4823,252716,0.3114072000162057,7.0
4823,271118,0.0,10.0
1085,366597,1.0,1.0
1085,405702,0.7923507420926631,2.0
1085,485195,0.2941667028269215,5.0
1085,374334,0.27643691477574434,6.0
1085,108302,0.26047173568887905,7.0
1085,581889,0.21611038633539295,8.0
1085,94586,0.020708499415868106,10.0
1085,184175,0.4145031285763847,4.0
1085,401125,0.4857773993396568,3.0
1085,315275,0.17574267878460095,9.0
2388,104988,1.0,1.0
2388,300287,0.46655213680403035,2.0
2388,13657,0.2583018932610186,6.0
2388,123733,0.09631938096871978,10.0
2388,459423,0.3616089653242617,3.0
2388,565698,0.26662404881226515,5.0
2388,423403,0.21212024380503247,7.0
2388,157702,0.3199464554473856,4.0
2388,141320,0.2006793084324442,8.0
2388,429978,0.12414077757742323,9.0
6891,474351,1.0,1.0
6891,492506,0.33624781866550124,2.0
6891,504497,0.03822547586642235,9.0
6891,558924,0.21910686524978804,5.0
6891,264095,0.1666217398775667,7.0
6891,381757,0.25410768912395176,4.0
6891,323363,0.25982496405570343,3.0
6891,579543,0.05681946298346419,8.0
6891,143425,0.17421389907977733,6.0
6891,73434,0.0,10.0
2568,346042,1.0,1.0
2568,164702,0.43296542440614083,4.0
2568,170141,0.619926153927874,3.0
2568,13975,0.2664604954162078,6.0
2568,544654,0.13596115045761234,9.0
2568,130209,0.4078395629615793,5.0
2568,428150,0.15304390388961356,8.0
2568,269898,0.6415679433380997,2.0
2568,368802,0.1842481396853861,7.0
2568,213370,0.1010578214553682,10.0
7702,558924,0.8607347649478092,1.0
7702,133093,0.766496192222816,3.0
7702,387277,0.8546076281236324,2.0
7702,592636,0.2395265828792466,6.0
7702,214542,0.2306723270789524,7.0
7702,192193,0.26105803020229035,4.0
7702,108721,0.07030897378082393,9.0
7702,140088,0.2545498661638201,5.0
7702,367137,0.0998576987451708,8.0
7702,259317,0.0,10.0
2376,91545,0.9224259235164268,1.0
2376,402249,0.9192443458620336,2.0
2376,244961,0.740040464538245,4.0
2376,114417,0.7009707461944543,6.0
2376,549833,0.8342710101417675,3.0
2376,324411,0.6510400035256638,7.0
2376,407455,0.6394841546529106,8.0
2376,64263,0.7150272260024501,5.0
2376,582521,0.42005687107033685,9.0
2376,44110,0.0,10.0
4339,386531,1.0,1.0
4339,488615,0.7712970854354001,2.0
4339,16392,0.33473301402248135,4.0
4339,242076,0.20697522009218466,6.0
4339,240645,0.18039805690873342,7.0
4339,473540,0.3560195687419294,3.0
4339,260328,0.32766382342197914,5.0
4339,455398,0.033847103576940776,10.0
4339,242294,0.16187496648578956,8.0
4339,103256,0.05874732315617293,9.0
5427,387854,0.6520290951820051,1.0
5427,580709,0.48727460822398283,5.0
5427,55666,0.5182892769518277,4.0
5427,200338,0.14504488403094612,10.0
5427,597467,0.41067784506776167,6.0
5427,142876,0.5363279145016592,3.0
5427,522358,0.161732420931381,9.0
5427,273084,0.2105139345846008,8.0
5427,200603,0.6029902365881966,2.0
5427,549759,0.2224585056746353,7.0
7734,226070,1.0,1.0
7734,96013,0.6341853906259456,2.0
7734,87667,0.39864979397571965,4.0
7734,94591,0.38495394033004593,5.0
7734,10703,0.44143589453107307,3.0
7734,150544,0.0835993527077497,9.0
7734,421371,0.31796330706409215,8.0
7734,232712,0.3371774242225461,7.0
7734,247486,0.009362836771651492,10.0
7734,433905,0.3521851345605994,6.0
2486,487791,1.0,1.0
2486,58937,0.5348382274504637,2.0
2486,388575,0.27959711640621376,7.0
2486,101604,0.2962903631545428,6.0
2486,216327,0.15868937553804086,9.0
2486,250702,0.3752489220246692,4.0
2486,357914,0.227632986164394,8.0
2486,234436,0.5063738273445613,3.0
2486,518563,0.00405420802093263,10.0
2486,130021,0.3293087702157253,5.0
7071,238629,0.7536779461407617,1.0
7071,99857,0.2943864983768185,8.0
7071,178684,0.6568980552663544,2.0
7071,14543,0.3734521034052348,5.0
7071,588384,0.1597241275670943,9.0
7071,246221,0.39277121979830504,4.0
7071,403899,0.03351017060594389,10.0
7071,434812,0.6167338943543135,3.0
7071,319793,0.349498637482604,6.0
7071,378173,0.2980587085600893,7.0
8537,511093,0.9484800397240983,1.0
8537,416307,0.8869194977528756,2.0
8537,572842,0.32024142578503345,7.0
8537,281707,0.23419987880793058,8.0
8537,374020,0.5573948651476308,6.0
8537,96467,0.6216758044624525,4.0
8537,557356,0.5873969266779862,5.0
8537,472516,0.7025059792034163,3.0
8537,472014,0.1452648180199583,9.0
8537,501384,0.07904849344074587,10.0
7178,70096,0.5932452090622604,2.0
7178,401329,0.7798327800383045,1.0
7178,420851,0.35753779333889674,3.0
7178,518563,0.15813141276683393,7.0
7178,58851,0.032526312594193175,10.0
7178,474384,0.21624263335334742,5.0
7178,88892,0.12353110671182284,9.0
7178,193312,0.2019821928944947,6.0
7178,484055,0.22766463560904365,4.0
7178,554568,0.14532525542595065,8.0
4777,2860,0.9219228908367783,1.0
4777,409535,0.9203383628103791,2.0
4777,228983,0.23602077636794894,4.0
4777,429378,0.1760938439351995,6.0
4777,407455,0.18541295678057734,5.0
4777,167896,0.6164937100837774,3.0
4777,525231,0.13045927599845913,7.0
4777,570155,0.10628577548590028,8.0
4777,413041,0.023540763623968897,10.0
4777,164008,0.03255852818090335,9.0
2398,168922,0.4,7.0
2398,96538,0.8923188423823434,1.0
2398,443246,0.7583569749067322,2.0
2398,490443,0.5578423110465475,4.0
2398,527698,0.7498857144950515,3.0
2398,548465,0.5447742096621749,5.0
2398,107092,0.38347681041492127,8.0
2398,505959,0.41375244320489635,6.0
2398,403515,0.16055866216633133,10.0
2398,342212,0.37781593286810367,9.0
849,557186,1.0,1.0
849,528564,0.7394758033567113,3.0
849,232199,0.809655302417237,2.0
849,183612,0.7349911251679628,4.0
849,234436,0.34366872950370564,8.0
849,366830,0.5046515057071479,5.0
849,24890,0.3168773134749353,9.0
849,327263,0.44448386635099696,6.0
849,454810,0.010591750672627668,10.0
849,273947,0.43172188006058315,7.0
7534,175821,1.0,1.0
7534,301224,0.4344556343124254,4.0
7534,498378,0.44727377905115506,3.0
7534,46099,0.1028469328450692,8.0
7534,147765,0.13807388568733855,7.0
7534,89714,0.4482290215082019,2.0
7534,51046,0.19880869475282453,5.0
7534,211839,0.0066406300991421795,10.0
7534,255491,0.08064027152228113,9.0
7534,169062,0.15531310599187223,6.0
5021,226070,0.5983761748500904,2.0
5021,423034,0.8573078041722907,1.0
5021,588607,0.21078389202811887,7.0
5021,79357,0.5945428384189373,3.0
5021,494939,0.5416491041134206,4.0
5021,3118,0.06233075704857684,10.0
5021,339640,0.2596950365535527,5.0
5021,289813,0.12882612596994297,9.0
5021,481308,0.2141984348484966,6.0
5021,136825,0.1632298958953831,8.0
6131,326094,0.954309639339765,1.0
6131,334111,0.8042337291222924,2.0
6131,44223,0.4174000850337606,5.0
6131,258465,0.6410122241161601,4.0
6131,123733,0.12341645353391031,9.0
6131,368806,0.6692779097044179,3.0
6131,315275,0.13099939724843596,8.0
6131,470024,0.41107429821373576,6.0
6131,483441,0.2639924835840586,7.0
6131,169699,0.02115532547189263,10.0
10136,152316,0.9146788580518574,2.0
10136,32744,0.6233294272399146,3.0
10136,290930,0.926754440267256,1.0
10136,277179,0.442833947415879,4.0
10136,18509,0.15404433296510997,8.0
10136,198349,0.2622213384388804,6.0
10136,302792,0.1045406893538402,9.0
10136,507284,0.3161149647868065,5.0
10136,280204,0.18288362559307283,7.0
10136,144177,0.04443109636896892,10.0
9548,423658,0.9457057482591789,1.0
9548,523810,0.532968670954948,4.0
9548,297290,0.8472457904341518,2.0
9548,231227,0.7629273320860863,3.0
9548,61022,0.17995545799624635,8.0
9548,72160,0.22992918096427228,6.0
9548,539263,0.2380737680208857,5.0
9548,32811,0.0645110866770202,10.0
9548,583203,0.15824981329320512,9.0
9548,482544,0.2206387338738374,7.0
4942,314898,1.0,1.0
4942,433490,0.6617650094664144,2.0
4942,295864,0.23354430768009454,7.0
4942,70853,0.40834006500188164,3.0
4942,420556,0.2683462475585342,5.0
4942,94689,0.2651223674685087,6.0
4942,486333,0.28306559210968346,4.0
4942,62966,0.22050756959257892,8.0
4942,55999,0.02584465282752408,9.0
4942,539263,0.01141657184758835,10.0
5090,572272,0.7025805593996403,2.0
5090,12988,0.9151746644059368,1.0
5090,270856,0.5063629383183643,3.0
5090,468777,0.19090797740968657,9.0
5090,507544,0.433450655401546,4.0
5090,551423,0.3029727440053934,6.0
5090,149500,0.3638690198783805,5.0
5090,247721,0.17080299460454068,10.0
5090,169688,0.29946776518460416,7.0
5090,414534,0.2927662308574541,8.0
6005,149500,1.0,1.0
6005,507544,0.7124823813281619,2.0
6005,572272,0.6462898780244514,3.0
6005,551423,0.24625929206640707,6.0
6005,140947,0.039775440653042664,10.0
6005,30311,0.10990770919784838,7.0
6005,176498,0.42742099119550064,4.0
6005,414288,0.3562913024798493,5.0
6005,515060,0.10023498620863289,9.0
6005,377223,0.10278828699757048,8.0
7533,162668,1.0,1.0
7533,461084,0.6505871491019984,2.0
7533,438680,0.4767946648693894,5.0
7533,284411,0.5544469211853221,3.0
7533,167356,0.31406983163926694,8.0
7533,257016,0.42037925941437065,6.0
7533,201495,0.4812139897640959,4.0
7533,213435,0.362412073124331,7.0
7533,167950,0.023287244540678948,9.0
7533,407654,0.011821119583105255,10.0
8034,284075,0.4,5.0
8034,327978,0.46295772151813575,4.0
8034,415340,0.31797170129329644,7.0
8034,307999,0.8070453974664658,1.0
8034,292991,0.19633130552203032,10.0
8034,198764,0.39458494488299184,6.0
8034,13153,0.5421984051909157,2.0
8034,22221,0.5248661365439564,3.0
8034,213435,0.22739459015795263,9.0
8034,579557,0.2542870510409833,8.0
2330,478514,1.0,1.0
2330,260014,0.14697668055588103,7.0
2330,370334,0.39250147419820364,2.0
2330,345895,0.1665214680950648,5.0
2330,156873,0.16310755259342627,6.0
2330,572272,0.03145839999855621,9.0
2330,488334,0.168858564386445,4.0
2330,94586,0.09171260227675768,8.0
2330,167684,0.20015568936885372,3.0
2330,9656,0.0,10.0
7803,62151,1.0,1.0
7803,572205,0.42587298797884343,4.0
7803,327127,0.3751151826352238,5.0
7803,216065,0.49256560398127147,2.0
7803,214003,0.4317682718700028,3.0
7803,100103,0.267419672656401,8.0
7803,336541,0.29816192021148186,7.0
7803,324037,0.10196459635916758,9.0
7803,583651,0.009571355505447382,10.0
7803,12432,0.3748702652923355,6.0
1933,183612,1.0,1.0
1933,446984,0.336575022168913,3.0
1933,141738,0.06999890880758616,9.0
1933,352640,0.22558618665205413,7.0
1933,445298,0.28768341097617733,4.0
1933,413041,0.01979157842959596,10.0
1933,466718,0.3657220464169927,2.0
1933,234436,0.16973351511409976,8.0
1933,264554,0.23163740414928932,6.0
1933,134794,0.23386356053205076,5.0
6849,44601,1.0,1.0
6849,59714,0.4493924747117761,3.0
6849,78675,0.4337775569288114,4.0
6849,578427,0.4739797249320088,2.0
6849,172703,0.19390050289843982,6.0
6849,79998,0.1775476619816173,7.0
6849,112208,0.08838452144381834,8.0
6849,418150,0.3883030902382876,5.0
6849,328086,0.009700467547002318,9.0
6849,61962,0.002921096561045023,10.0
7448,418150,1.0,1.0
7448,100485,0.13288069331802346,6.0
7448,273861,0.04995009836540802,10.0
7448,112208,0.2794030729513346,2.0
7448,377429,0.1699848352030595,5.0
7448,387277,0.12864903220033144,7.0
7448,307095,0.17389878096951997,4.0
7448,133093,0.08485272983173546,9.0
7448,44601,0.24208129583716126,3.0
7448,172703,0.10374416252532992,8.0
42,283079,0.9806523596029116,1.0
42,278824,0.6651954447822351,4.0
42,528564,0.7310685988850847,2.0
42,327002,0.6840270505075232,3.0
42,141738,0.24001362049578692,8.0
42,124630,0.15670026994110822,9.0
42,366830,0.5179225250420932,6.0
42,467509,0.06375790104942669,10.0
42,536849,0.6382885712875391,5.0
42,583956,0.3205274013076826,7.0
4102,125940,0.4955330873524858,5.0
4102,293320,0.46919947106350124,6.0
4102,572340,0.7089889654533168,2.0
4102,554734,0.8783719367658993,1.0
4102,275925,0.46608892946362596,7.0
4102,327978,0.5935747120967045,3.0
4102,326142,0.5439275445588876,4.0
4102,460457,0.21288586394428452,9.0
4102,356987,0.028797661225322298,10.0
4102,324779,0.25544148717482423,8.0
7269,474351,0.5761489381211478,3.0
7269,588607,0.4755969501719131,4.0
7269,72402,0.31215534062916106,6.0
7269,226070,0.14723862976805752,8.0
7269,301580,0.06787360895616187,10.0
7269,486696,0.5849002550494472,2.0
7269,386173,0.12619283725681268,9.0
7269,392894,0.624746484424205,1.0
7269,129319,0.30057745372263955,7.0
7269,90294,0.3165526728520411,5.0
10975,363591,0.4471194371479006,4.0
10975,17166,0.8920716775658118,1.0
10975,72160,0.41778119538546044,5.0
10975,545759,0.2843479164517122,6.0
10975,384564,0.2601358536552263,7.0
10975,482544,0.6411705753816508,2.0
10975,528522,0.07448171273712055,10.0
10975,61022,0.2418591723421194,8.0
10975,452870,0.5212324196556634,3.0
10975,341493,0.21623590422849545,9.0
715,93936,0.4356091759562306,6.0
715,232262,0.7088370319592562,1.0
715,377223,0.6944243946347695,2.0
715,590489,0.6195260420545197,4.0
715,560872,0.6692608327377689,3.0
715,127316,0.3614649289182694,8.0
715,273925,0.5369574870710063,5.0
715,524752,0.040115999646223345,9.0
715,212028,0.008688716640169286,10.0
715,167896,0.4212315717576458,7.0
4037,557186,0.8415956899322152,1.0
4037,408327,0.4151947872718657,3.0
4037,81483,0.07583180914593984,9.0
4037,264554,0.24984331136061072,5.0
4037,70488,0.11878876800009802,8.0
4037,73427,0.29258840871054903,4.0
4037,141738,0.06631248849258774,10.0
4037,327002,0.24149370128271855,6.0
4037,298099,0.6019386617509156,2.0
4037,278824,0.15082778747229095,7.0
4047,159836,0.5314663449105359,4.0
4047,538352,0.9052593408352176,1.0
4047,124230,0.5840067794906341,3.0
4047,457294,0.29627971599731034,6.0
4047,227423,0.641975176899338,2.0
4047,488258,0.1790123935835045,8.0
4047,186453,0.4506867226359928,5.0
4047,560872,0.07710194336336532,9.0
4047,304477,0.007795671351516437,10.0
4047,472585,0.20902166211311962,7.0
8072,31465,1.0,1.0
8072,127452,0.6393371238398702,2.0
8072,164008,0.5281843944899757,5.0
8072,413041,0.2664921579767818,8.0
8072,394244,0.5440163368080544,4.0
8072,284235,0.5714048081957245,3.0
8072,494727,0.33382551696247675,7.0
8072,294867,0.42303635252922256,6.0
8072,316838,0.15941093692014818,10.0
8072,169062,0.16652296599111302,9.0
5906,258465,0.6485283961124888,3.0
5906,409907,0.8064570147749391,1.0
5906,318520,0.6790076386772153,2.0
5906,470024,0.21859367195611934,7.0
5906,289231,0.14586938856636153,8.0
5906,273528,0.42224216490196526,5.0
5906,326094,0.1152244435613331,9.0
5906,2460,0.22402492609010474,6.0
5906,394467,0.10494549419345899,10.0
5906,15172,0.46739279250755505,4.0
8378,178684,1.0,1.0
8378,246221,0.7013755523547797,3.0
8378,238629,0.6965470524063857,4.0
8378,434812,0.7105039127075343,2.0
8378,102237,0.6564166633160713,5.0
8378,43497,0.2596887383696316,6.0
8378,403025,0.08393598547692754,9.0
8378,382381,0.21453380314127146,7.0
8378,554568,0.1409245387725035,8.0
8378,597401,0.0,10.0
885,315275,0.6157574427020533,2.0
885,273528,0.3650440636426602,5.0
885,173929,0.28895875684065847,8.0
885,394467,0.37296398081285953,4.0
885,485195,0.14448535412999916,9.0
885,326094,0.6642017123848476,1.0
885,483441,0.330890524559563,6.0
885,258465,0.5642821447255699,3.0
885,399013,0.09988787242091428,10.0
885,246459,0.3009916457996909,7.0
2423,529444,0.928332037309321,2.0
2423,396127,0.9631082313810899,1.0
2423,89049,0.5150462758179633,4.0
2423,124027,0.5086719682073363,5.0
2423,461084,0.35319223324096394,8.0
2423,388646,0.3882488496163753,7.0
2423,553288,0.5840011454012752,3.0
2423,428150,0.4994399669159917,6.0
2423,370334,0.0503724979143316,9.0
2423,175232,0.0,10.0
4414,235522,0.9568493901102912,1.0
4414,367137,0.8882933722357417,2.0
4414,133093,0.29276755035668345,7.0
4414,144177,0.553544155050124,4.0
4414,111033,0.4622431744275026,5.0
4414,275257,0.16966386260546928,9.0
4414,29073,0.6375812745961521,3.0
4414,140088,0.23026756162530662,8.0
4414,76776,0.007422849027079014,10.0
4414,577578,0.44158450807099536,6.0
1297,313909,0.5579830863418016,3.0
1297,171761,0.9938567541627831,1.0
1297,219758,0.47403131137527144,5.0
1297,289813,0.4657607304759901,7.0
1297,90712,0.46807012382317303,6.0
1297,146021,0.5773675511057055,2.0
1297,370663,0.493423754876946,4.0
1297,66246,0.05239496546567457,9.0
1297,545434,0.01288592662415363,10.0
1297,521712,0.14427742228486906,8.0
8512,32811,1.0,1.0
8512,61022,0.615307658995742,2.0
8512,149696,0.40292195399413727,3.0
8512,320101,0.13695005454929485,9.0
8512,528522,0.2869876151320023,6.0
8512,231227,0.14206398126509923,8.0
8512,461592,0.3645114604027876,4.0
8512,474384,0.20715637089740982,7.0
8512,214901,0.11026876745451059,10.0
8512,452870,0.3244214047283124,5.0
3822,290930,0.7318243992884637,2.0
3822,454157,0.516879715447192,4.0
3822,586151,0.8083173385963369,1.0
3822,318583,0.18540633244130303,9.0
3822,592636,0.5420349859075799,3.0
3822,476834,0.4591588919756646,7.0
3822,597880,0.32616306717443644,8.0
3822,309269,0.46208203846445195,6.0
3822,431814,0.06911203611671404,10.0
3822,369355,0.4951728794051139,5.0
859,32530,0.9258157155807394,1.0
859,326094,0.7568790757543984,2.0
859,171720,0.5513953934328344,3.0
859,377223,0.48073220393452853,5.0
859,310215,0.2512990151769052,9.0
859,308837,0.3198604376740246,8.0
859,513258,0.036082976809050725,10.0
859,388201,0.40107262485932194,7.0
859,506374,0.4471385453569115,6.0
859,217683,0.5342955359023759,4.0
6668,457294,1.0,1.0
6668,93971,0.315857750461978,2.0
6668,301570,0.12919174109435763,8.0
6668,228403,0.30780319023946556,4.0
6668,159703,0.14390284782272444,7.0
6668,326991,0.12494916794380174,9.0
6668,526110,0.25263488919733634,5.0
6668,88892,0.1693375333682169,6.0
6668,241337,0.31165322739216067,3.0
6668,11988,0.09614206719073526,10.0
604,38711,0.7223317919959674,2.0
604,571430,0.9249456728927659,1.0
604,224869,0.3705369321285693,5.0
604,115553,0.1288419511375118,9.0
604,197222,0.3438835845430993,6.0
604,348353,0.5431661561878189,3.0
604,561377,0.3288521910823946,7.0
604,195191,0.029410809906974745,10.0
604,342307,0.22189185894616567,8.0
604,486333,0.5046908729216698,4.0
3177,539263,0.877690537483498,2.0
3177,172703,0.9196214071789998,1.0
3177,536120,0.6752900408082283,5.0
3177,377429,0.8200229879521297,4.0
3177,480315,0.8377352483067211,3.0
3177,87722,0.5090913583207008,7.0
3177,17208,0.6548375758389811,6.0
3177,467575,0.2872703676455126,8.0
3177,328086,0.03368005541919712,10.0
3177,423658,0.0910016822032425,9.0
721,496225,1.0,1.0
721,51615,0.1287610034858821,7.0
721,298128,0.2705138741386907,3.0
721,568526,0.3337211668357962,2.0
721,251824,0.1316378219877565,6.0
721,196427,0.0235301219207141,10.0
721,597880,0.07849497696453032,8.0
721,150650,0.13820264900975718,5.0
721,447353,0.15288065110207297,4.0
721,358661,0.02838366406215335,9.0
7124,427726,0.6347870145815467,2.0
7124,242524,0.5860607044384657,3.0
7124,62151,0.5211388837649009,4.0
7124,265314,0.4710050043231873,8.0
7124,226070,0.5133397484155249,5.0
7124,558617,0.7822028123551685,1.0
7124,433905,0.5109443821554409,6.0
7124,421371,0.4858067735998337,7.0
7124,96013,0.305222611709532,9.0
7124,162668,0.0,10.0
4500,236482,0.49212060541729824,3.0
4500,533623,0.7798413385627305,1.0
4500,474234,0.3612795706524005,6.0
4500,166487,0.41515457340811857,5.0
4500,231781,0.25145440031340405,7.0
4500,80031,0.17623750164497254,8.0
4500,163048,0.6519019072657646,2.0
4500,62897,0.048181273376778945,9.0
4500,275929,0.4596493856732565,4.0
4500,81101,0.012611941869375152,10.0
603,64103,0.6712470018045846,2.0
603,399013,0.8113564724992085,1.0
603,535651,0.25948503805913337,7.0
603,120090,0.49687412897924577,3.0
603,279897,0.26399153166831163,6.0
603,55022,0.26724556160516433,5.0
603,35736,0.3766998488025673,4.0
603,544486,0.0504680012765889,8.0
603,77503,0.02164763294627067,10.0
603,139047,0.048899644344820574,9.0
6647,462265,1.0,1.0
6647,13260,0.4036985006743175,2.0
6647,96013,0.2934699628859855,4.0
6647,464533,0.20755291450034222,7.0
6647,562171,0.11807978011615887,8.0
6647,326233,0.20796347666643192,6.0
6647,209188,0.3909849700036535,3.0
6647,231068,0.22620832149788148,5.0
6647,391988,0.03308374417454842,10.0
6647,531990,0.0550074896594952,9.0
5369,258465,0.8883890874244278,1.0
5369,172128,0.6630030422603923,3.0
5369,184175,0.7705010935927709,2.0
5369,399013,0.6278061388080659,4.0
5369,173929,0.09591902149474395,9.0
5369,171339,0.5281489933750366,6.0
5369,414288,0.53380898763727,5.0
5369,500946,0.43736536872139264,7.0
5369,70724,0.2575161743000216,8.0
5369,118280,0.03914544003111004,10.0
932,48722,0.967381017088261,1.0
932,387010,0.9502455702594372,2.0
932,442110,0.569677660788305,3.0
